name,months,total_return,annual_return,annual_volatility,sharpe,max_drawdown,win_rate
G5_top_momentum,118,0.537867725717839,0.04474117210156092,0.2417249976177838,0.1850912091942836,-0.42841390387815736,0.5169491525423728
G1_low_momentum,118,0.34321517803756585,0.030461463517336806,0.2705508784658128,0.11259051787254115,-0.43928323107990386,0.4915254237288136
G5_minus_G1,118,-0.045515171090654616,-0.004726104812200482,0.15814202625903442,-0.029885191963198884,-0.3513931463009107,0.5
benchmark_CSI500,118,0.31528078629794254,0.028261496450931567,0.23317950535050783,0.12120060212174225,-0.38175202530165364,0.5169491525423728
